year,district,khoroo,building_id,area_m2,floors,DateTime,OutdoorTemp,Humidity,WindSpeed,Occupancy,Heating_kW,Electric_kW,kwh_t-1,kwh_t-24,Use_kW,day_of_week,hour,is_weekend,season,holiday,load_profile,month,day,heating_season,is_peak_hour,is_extreme_cold,total_load_kW
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 06:00:00,-13.9,78.0,2.6,158,629.47,132.31,771.8870956312697,615.44,759.78,5,6,1,өвөл,0,morning_peak,1,30,1,0,0,781.2494997820903
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 07:00:00,-14.0,80.0,2.3,179,603.41,134.31,773.961056749966,599.4,737.73,5,7,1,өвөл,0,morning_peak,1,30,1,0,0,700.1808406006069
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 08:00:00,-15.6,81.0,2.2,259,591.38,138.32,732.0321445377114,625.46,729.71,5,8,1,өвөл,0,morning_peak,1,30,1,0,0,758.8465207084341
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 09:00:00,-16.5,84.0,2.3,275,653.53,130.3,732.8999768373334,629.47,783.83,5,9,1,өвөл,0,morning_peak,1,30,1,0,0,838.3301180454121
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 10:00:00,-15.1,82.0,2.1,298,589.38,104.24,786.3139726703415,535.25,693.62,5,10,1,өвөл,0,day,1,30,1,0,0,669.0895182973654
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 11:00:00,-15.3,80.0,3.6,265,581.36,88.21,693.0855411091168,501.17,669.57,5,11,1,өвөл,0,day,1,30,1,0,0,604.8383293482801
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 12:00:00,-12.5,81.0,4.7,285,529.24,94.22,664.4363946843417,491.15,623.46,5,12,1,өвөл,0,day,1,30,1,0,0,653.7171633890725
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 13:00:00,-9.7,71.0,6.7,158,571.34,86.2,628.1165815386004,495.16,657.54,5,13,1,өвөл,0,day,1,30,1,0,0,699.3734138564075
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 14:00:00,-9.6,71.0,10.0,260,551.29,96.23,646.5508584109032,485.13,647.51,5,14,1,өвөл,0,day,1,30,1,0,0,623.7500960544335
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 15:00:00,-9.2,70.0,11.8,256,525.23,90.21,633.1597697578695,527.23,615.44,5,15,1,өвөл,0,day,1,30,1,0,0,639.2576572653929
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 16:00:00,-9.6,76.0,10.7,236,537.26,98.23,630.1864288857031,475.11,633.48,5,16,1,өвөл,0,day,1,30,1,0,0,643.983628372439
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 17:00:00,-10.2,77.0,7.4,256,611.43,154.36,642.1080165755451,593.39,765.79,5,17,1,өвөл,0,evening_peak,1,30,1,0,0,761.5960100702587
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 18:00:00,-12.4,84.0,7.7,219,817.91,186.44,766.571819194318,843.97,1006.35,5,18,1,өвөл,0,evening_peak,1,30,1,1,0,1035.562550475675
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 19:00:00,-11.1,81.0,6.6,164,837.96,186.44,1026.1072999591463,817.91,1024.4,5,19,1,өвөл,0,evening_peak,1,30,1,1,0,998.6844817425764
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 20:00:00,-12.0,80.0,6.3,252,821.92,196.46,1021.2229001149552,787.84,1018.38,5,20,1,өвөл,0,evening_peak,1,30,1,1,0,962.3008269174405
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 21:00:00,-11.0,79.0,6.8,161,880.06,192.45,1034.0741799981863,785.84,1072.51,5,21,1,өвөл,0,evening_peak,1,30,1,1,0,1094.2733762520857
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 22:00:00,-11.1,78.0,6.9,282,807.89,200.47,1074.5932271746233,771.8,1008.36,5,22,1,өвөл,0,evening_peak,1,30,1,1,0,1021.8783067513566
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-30 23:00:00,-12.4,76.0,7.3,205,827.94,146.34,996.2010950529709,707.65,974.28,5,23,1,өвөл,0,late_evening,1,30,1,0,0,850.2119861798419
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 00:00:00,-11.7,74.0,6.7,225,805.88,102.24,996.2074248185289,683.6,908.12,6,0,1,өвөл,0,night,1,31,1,0,0,854.4886206884868
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 01:00:00,-13.6,78.0,7.4,180,849.99,108.25,919.8750136100851,713.67,958.24,6,1,1,өвөл,0,night,1,31,1,0,0,926.0334789906324
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 02:00:00,-13.6,81.0,7.1,264,827.94,108.25,956.8040574427225,735.72,934.18,6,2,1,өвөл,0,night,1,31,1,0,0,958.6986310538277
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 03:00:00,-13.7,85.0,8.4,285,886.07,110.26,942.808055382468,771.8,998.33,6,3,1,өвөл,0,night,1,31,1,0,0,922.3271711382844
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 04:00:00,-14.1,85.0,11.3,262,1030.41,122.29,993.539965271649,771.8,1154.7,6,4,1,өвөл,0,night,1,31,1,0,0,1136.2464517889962
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 05:00:00,-14.5,88.0,14.5,188,1124.63,114.27,1164.538045303659,773.81,1236.89,6,5,1,өвөл,0,night,1,31,1,0,0,1356.724096804347
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 06:00:00,-14.9,85.0,11.8,205,1022.39,184.43,1208.5192991305457,759.78,1206.82,6,6,1,өвөл,0,morning_peak,1,31,1,0,0,1210.8504751835244
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 07:00:00,-15.2,82.0,11.3,168,1116.61,184.43,1194.7198210244571,737.73,1301.04,6,7,1,өвөл,0,morning_peak,1,31,1,0,0,1309.4375886557646
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 08:00:00,-15.5,79.0,13.2,258,326.76,88.21,1312.6591436291699,729.71,414.97,6,8,1,өвөл,0,morning_peak,1,31,1,0,0,413.7042100596168
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 09:00:00,-16.3,78.0,17.6,176,344.81,88.21,412.00777922731265,783.83,431.01,6,9,1,өвөл,0,morning_peak,1,31,1,0,0,452.17376001145584
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 10:00:00,-16.3,73.0,21.3,270,300.7,76.18,433.47253738858194,693.62,376.88,6,10,1,өвөл,0,day,1,31,1,0,0,377.66645219238353
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 11:00:00,-15.8,74.0,21.2,263,326.76,76.18,360.9000762493099,669.57,402.94,6,11,1,өвөл,0,day,1,31,1,0,0,398.50967551987264
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 12:00:00,-16.7,75.0,21.4,298,304.71,76.18,424.86536980706694,623.46,380.89,6,12,1,өвөл,0,day,1,31,1,0,0,383.7884148139279
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 13:00:00,-16.8,71.0,21.0,213,290.68,76.18,395.0159099088286,657.54,366.86,6,13,1,өвөл,0,day,1,31,1,0,0,391.1782728522477
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 14:00:00,-16.6,71.0,21.3,187,298.7,76.18,364.4788234121151,647.51,374.88,6,14,1,өвөл,0,day,1,31,1,0,0,382.41621783218903
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 15:00:00,-17.8,72.0,21.1,292,320.75,76.18,370.0781899445393,615.44,396.93,6,15,1,өвөл,0,day,1,31,1,0,0,398.0707344982556
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 16:00:00,-19.5,68.0,19.9,160,308.72,76.18,409.1464941695485,633.48,384.9,6,16,1,өвөл,0,day,1,31,1,0,0,407.5628311856206
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 17:00:00,-19.7,65.0,16.5,283,334.78,122.29,408.4224709638915,765.79,457.07,6,17,1,өвөл,0,evening_peak,1,31,1,0,0,573.7935177674588
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 18:00:00,-24.0,70.0,11.9,294,360.84,104.24,468.3865862935937,1006.35,465.09,6,18,1,өвөл,0,evening_peak,1,31,1,1,0,390.627736710566
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 19:00:00,-24.9,71.0,9.7,233,348.82,100.23,490.85894156419107,1024.4,449.05,6,19,1,өвөл,0,evening_peak,1,31,1,1,0,459.1028669873019
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 20:00:00,-24.7,69.0,10.0,200,360.84,114.27,438.106087895526,1018.38,475.11,6,20,1,өвөл,0,evening_peak,1,31,1,1,0,485.46934573218283
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 21:00:00,-25.7,68.0,10.6,259,412.97,114.27,465.38778551404863,1072.51,525.23,6,21,1,өвөл,0,evening_peak,1,31,1,1,1,508.8894562392197
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 22:00:00,-29.5,69.0,10.8,190,388.91,122.29,511.1229383160271,1008.36,511.2,6,22,1,өвөл,0,evening_peak,1,31,1,1,1,504.3254189952703
2021,БЗД,36-р хороо,BM-01,8420,12,2021-01-31 23:00:00,-29.3,69.0,10.3,273,362.85,84.2,516.441592404812,974.28,449.05,6,23,1,өвөл,0,late_evening,1,31,1,0,1,477.29415062208244
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 00:00:00,-30.1,69.0,10.1,276,420.98,76.18,451.1335767822303,908.12,497.16,0,0,0,өвөл,0,night,2,1,1,0,1,508.4439343552473
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 01:00:00,-31.9,70.0,10.3,296,420.98,76.18,495.35706473329986,958.24,497.16,0,1,0,өвөл,0,night,2,1,1,0,1,533.8172124549047
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 02:00:00,-32.0,71.0,11.0,175,567.33,76.18,506.7620410194195,934.18,643.5,0,2,0,өвөл,0,night,2,1,1,0,1,652.1408772017909
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 03:00:00,-32.6,72.0,12.4,283,601.41,78.18,658.1218642662062,998.33,679.59,0,3,0,өвөл,0,night,2,1,1,0,1,674.3684872649785
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 04:00:00,-34.4,74.0,12.4,264,601.41,76.18,661.4876622223587,1154.7,677.58,0,4,0,өвөл,0,night,2,1,1,0,1,701.559426700689
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 05:00:00,-33.7,75.0,12.6,172,601.41,78.18,670.4967886505633,1236.89,679.59,0,5,0,өвөл,0,night,2,1,1,0,1,692.098669608532
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 06:00:00,-34.5,76.0,11.8,207,559.31,108.25,689.3211936615941,1206.82,667.56,0,6,0,өвөл,0,morning_peak,2,1,1,0,1,682.2049835428282
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 07:00:00,-34.2,76.0,10.8,294,573.34,114.27,662.010172203669,1301.04,687.61,0,7,0,өвөл,0,morning_peak,2,1,1,0,1,679.6924542183457
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 08:00:00,-34.2,76.0,9.7,294,565.32,110.26,678.1391000666686,414.97,675.58,0,8,0,өвөл,0,morning_peak,2,1,1,0,1,656.2592211258927
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 09:00:00,-34.3,76.0,8.4,156,601.41,110.26,687.6651824376509,431.01,711.66,0,9,0,өвөл,0,morning_peak,2,1,1,0,1,692.6462237748871
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 10:00:00,-29.4,69.0,4.4,187,477.12,76.18,696.3597830684266,376.88,553.29,0,10,0,өвөл,0,day,2,1,1,0,1,567.673748952885
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 11:00:00,-28.6,66.0,5.1,299,513.2,76.18,549.7116857449462,402.94,589.38,0,11,0,өвөл,0,day,2,1,1,0,1,608.5197004501723
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 12:00:00,-28.1,65.0,5.6,153,523.22,76.18,593.2794374689374,380.89,599.4,0,12,0,өвөл,0,day,2,1,1,0,1,520.6197978732049
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 13:00:00,-24.2,58.0,6.7,217,479.12,76.18,592.5914938443076,366.86,555.3,0,13,0,өвөл,0,day,2,1,1,0,0,534.9540824134342
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 14:00:00,-23.5,58.0,7.2,206,491.15,84.2,564.5923232107734,374.88,575.35,0,14,0,өвөл,0,day,2,1,1,0,0,529.5935548810332
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 15:00:00,-23.5,59.0,7.6,181,447.05,80.19,568.6001429567506,396.93,527.23,0,15,0,өвөл,0,day,2,1,1,0,0,514.0939548687277
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 16:00:00,-22.7,61.0,6.9,279,483.13,76.18,543.9435964780357,384.9,559.31,0,16,0,өвөл,0,day,2,1,1,0,0,542.43861030825
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 17:00:00,-23.3,65.0,6.4,228,513.2,124.29,557.8179910616527,457.07,637.49,0,17,0,өвөл,0,evening_peak,2,1,1,0,0,642.2113908682098
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 18:00:00,-26.3,74.0,5.5,240,583.36,138.32,645.4547756153105,465.09,721.69,0,18,0,өвөл,0,evening_peak,2,1,1,1,1,728.398952710781
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 19:00:00,-26.8,74.0,6.4,289,525.23,134.31,730.5417469558806,449.05,659.54,0,19,0,өвөл,0,evening_peak,2,1,1,1,1,729.7934931477795
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 20:00:00,-26.9,74.0,7.1,153,553.29,142.33,652.0940925505497,475.11,695.63,0,20,0,өвөл,0,evening_peak,2,1,1,1,1,708.5990573399654
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 21:00:00,-26.2,72.0,7.6,175,567.33,130.3,671.264906582651,525.23,697.63,0,21,0,өвөл,0,evening_peak,2,1,1,1,1,719.9027760368996
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 22:00:00,-28.2,76.0,9.8,191,593.39,128.3,701.9104505678325,511.2,721.69,0,22,0,өвөл,0,evening_peak,2,1,1,1,1,670.3813904507139
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-01 23:00:00,-27.8,76.0,11.8,182,541.27,100.23,722.5477179781558,449.05,641.5,0,23,0,өвөл,0,late_evening,2,1,1,0,1,630.761503657309
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 00:00:00,-27.7,77.0,11.8,247,601.41,76.18,648.0950045275565,497.16,677.58,1,0,0,өвөл,0,night,2,2,1,0,1,830.5731373235724
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 01:00:00,-27.7,78.0,10.0,261,547.28,76.18,674.8921990841302,497.16,623.46,1,1,0,өвөл,0,night,2,2,1,0,1,642.1188108391918
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 02:00:00,-28.1,79.0,8.4,179,551.29,76.18,618.352875681334,643.5,627.47,1,2,0,өвөл,0,night,2,2,1,0,1,629.1057624067278
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 03:00:00,-27.0,79.0,7.2,220,559.31,76.18,651.3009973692426,679.59,635.49,1,3,0,өвөл,0,night,2,2,1,0,1,624.6373413127343
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 04:00:00,-28.4,76.0,6.5,299,735.72,86.2,618.0201781131195,677.58,823.93,1,4,0,өвөл,0,night,2,2,1,0,1,863.3321425341767
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 05:00:00,-27.8,74.0,5.8,170,779.82,98.23,832.6384923837255,679.59,878.05,1,5,0,өвөл,0,night,2,2,1,0,1,866.2274655574258
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 06:00:00,-27.8,74.0,4.4,295,719.68,128.3,871.2322158944335,667.56,847.98,1,6,0,өвөл,0,morning_peak,2,2,1,0,1,1175.2516775620436
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 07:00:00,-27.8,71.0,4.1,250,711.66,140.33,843.995908945618,687.61,851.99,1,7,0,өвөл,0,morning_peak,2,2,1,0,1,908.2489398878752
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 08:00:00,-28.9,69.0,4.1,209,701.64,122.29,848.2275014612937,675.58,823.93,1,8,0,өвөл,0,morning_peak,2,2,1,0,1,797.7433554251261
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 09:00:00,-29.3,67.0,4.3,229,715.67,124.29,814.3970662889435,711.66,839.96,1,9,0,өвөл,0,morning_peak,2,2,1,0,1,886.7243496669134
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 10:00:00,-25.6,64.0,3.2,180,603.41,88.21,846.7377075305253,553.29,691.62,1,10,0,өвөл,0,day,2,2,1,0,1,695.5168517472802
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 11:00:00,-25.8,63.0,3.3,165,667.56,92.22,708.1203082916405,589.38,759.78,1,11,0,өвөл,0,day,2,2,1,0,1,744.8104465454163
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 12:00:00,-22.7,65.0,2.4,158,619.45,94.22,765.3568209298478,599.4,713.67,1,12,0,өвөл,0,day,2,2,1,0,0,727.7584017380412
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 13:00:00,-19.8,57.0,1.1,266,605.42,90.21,714.8966513248058,555.3,695.63,1,13,0,өвөл,0,day,2,2,1,0,0,640.4299287402002
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 14:00:00,-19.2,54.0,2.6,202,575.35,94.22,683.9256550521641,575.35,669.57,1,14,0,өвөл,0,day,2,2,1,0,0,651.5615602668653
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 15:00:00,-18.5,49.0,5.4,271,593.39,88.21,675.7022514581366,527.23,681.59,1,15,0,өвөл,0,day,2,2,1,0,0,695.8279997838764
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 16:00:00,-17.9,51.0,6.4,239,611.43,94.22,707.1755877176018,559.31,705.65,1,16,0,өвөл,0,day,2,2,1,0,0,695.2654946456404
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 17:00:00,-18.5,54.0,9.2,168,653.53,154.36,701.132970132762,637.49,809.89,1,17,0,өвөл,0,evening_peak,2,2,1,0,0,853.5485754234941
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 18:00:00,-22.6,66.0,11.6,227,649.52,156.37,805.4288677659983,721.69,805.88,1,18,0,өвөл,0,evening_peak,2,2,1,1,0,789.8402667484762
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 19:00:00,-22.9,67.0,12.3,225,685.6,158.37,799.2225475317773,659.54,843.97,1,19,0,өвөл,0,evening_peak,2,2,1,1,0,849.0960031359364
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 20:00:00,-23.4,68.0,13.0,162,675.58,148.35,838.1629867760555,695.63,823.93,1,20,0,өвөл,0,evening_peak,2,2,1,1,0,818.9738703105204
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 21:00:00,-23.1,69.0,14.0,227,721.69,150.35,791.3563850778,697.63,872.04,1,21,0,өвөл,0,evening_peak,2,2,1,1,0,805.4186762192779
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 22:00:00,-23.6,69.0,14.3,154,675.58,164.38,876.8458386455786,721.69,839.96,1,22,0,өвөл,0,evening_peak,2,2,1,1,0,856.4391759758263
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-02 23:00:00,-22.7,68.0,14.0,285,653.53,134.31,829.9273276264663,641.5,787.84,1,23,0,өвөл,0,late_evening,2,2,1,0,0,800.3335996959537
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 00:00:00,-22.1,67.0,13.2,264,667.56,86.2,768.7338552134394,677.58,753.76,2,0,0,өвөл,0,night,2,3,1,0,0,680.91978693906
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 01:00:00,-22.5,69.0,12.7,282,691.62,92.22,762.6967731667169,623.46,781.83,2,1,0,өвөл,0,night,2,3,1,0,0,685.2831298427906
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 02:00:00,-23.0,69.0,9.7,295,699.64,90.21,768.9916084220099,627.47,791.85,2,2,0,өвөл,0,night,2,3,1,0,0,773.8949893690381
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 03:00:00,-23.1,69.0,9.2,261,723.69,84.2,787.8316132514508,635.49,809.89,2,3,0,өвөл,0,night,2,3,1,0,0,859.7223725580614
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 04:00:00,-23.7,72.0,8.4,171,886.07,102.24,827.2896785495661,823.93,986.31,2,4,0,өвөл,0,night,2,3,1,0,0,1120.3662276106834
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 05:00:00,-23.1,70.0,7.7,275,904.11,94.22,969.5893282300553,878.05,998.33,2,5,0,өвөл,0,night,2,3,1,0,0,907.4387291730139
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 06:00:00,-23.5,69.0,6.8,163,900.1,138.32,980.1453670489437,847.98,1038.43,2,6,0,өвөл,0,morning_peak,2,3,1,0,0,1122.8336308379626
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 07:00:00,-23.1,68.0,7.2,216,868.03,152.36,1041.6253803012987,851.99,1022.39,2,7,0,өвөл,0,morning_peak,2,3,1,0,0,1081.7669622639442
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 08:00:00,-24.4,69.0,7.7,220,837.96,146.34,1036.0289337561073,823.93,982.3,2,8,0,өвөл,0,morning_peak,2,3,1,0,0,953.6489175084229
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 09:00:00,-24.7,68.0,7.6,245,876.05,156.37,963.6200709551874,839.96,1032.41,2,9,0,өвөл,0,morning_peak,2,3,1,0,0,1129.6209922603316
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 10:00:00,-19.2,61.0,7.5,268,775.81,104.24,1037.2473331346312,691.62,880.06,2,10,0,өвөл,0,day,2,3,1,0,0,900.5891597057453
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 11:00:00,-19.6,64.0,4.8,260,755.77,106.25,886.9536940813512,759.78,862.02,2,11,0,өвөл,0,day,2,3,1,0,0,852.2158437778544
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 12:00:00,-17.0,67.0,6.9,210,775.81,104.24,837.5875840295536,713.67,880.06,2,12,0,өвөл,0,day,2,3,1,0,0,801.7149509298087
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 13:00:00,-13.2,61.0,8.7,205,725.7,106.25,889.5344032799836,695.63,831.95,2,13,0,өвөл,0,day,2,3,1,0,0,836.1964493660469
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 14:00:00,-12.4,61.0,10.2,294,926.17,114.27,842.3511317563938,669.57,1040.43,2,14,0,өвөл,0,day,2,3,1,0,0,1042.5840887432082
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 15:00:00,-12.4,62.0,11.3,211,936.19,114.27,1036.7305919743974,681.59,1052.46,2,15,0,өвөл,0,day,2,3,1,0,0,1170.2725805868204
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 16:00:00,-11.9,64.0,8.6,294,942.2,114.27,1067.319379589431,705.65,1056.47,2,16,0,өвөл,0,day,2,3,1,0,0,1006.506315336811
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 17:00:00,-12.7,66.0,6.6,261,1118.62,198.46,1069.9543085537698,809.89,1319.08,2,17,0,өвөл,0,evening_peak,2,3,1,0,0,1260.6385846318005
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 18:00:00,-16.5,73.0,7.9,236,350.82,116.27,1320.303518067234,805.88,465.09,2,18,0,өвөл,0,evening_peak,2,3,1,1,0,453.2146786517257
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 19:00:00,-14.7,71.0,6.8,296,352.83,112.26,459.73349590441757,843.97,465.09,2,19,0,өвөл,0,evening_peak,2,3,1,1,0,691.5851049756835
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 20:00:00,-14.3,70.0,5.2,194,336.79,110.26,453.54717178069586,823.93,445.04,2,20,0,өвөл,0,evening_peak,2,3,1,1,0,419.43909704674707
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 21:00:00,-13.1,69.0,2.9,204,354.83,106.25,444.59430026294075,872.04,459.07,2,21,0,өвөл,0,evening_peak,2,3,1,1,0,489.09563116933816
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 22:00:00,-13.3,69.0,3.2,181,334.78,108.25,465.830321519051,839.96,443.04,2,22,0,өвөл,0,evening_peak,2,3,1,1,0,408.53186125500025
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-03 23:00:00,-14.0,66.0,4.6,169,318.75,90.21,439.19356647543265,787.84,408.96,2,23,0,өвөл,0,late_evening,2,3,1,0,0,417.786414737861
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 00:00:00,-12.5,63.0,5.6,238,336.79,76.18,382.88614170617575,753.76,412.97,3,0,0,өвөл,0,night,2,4,1,0,0,414.9979705120041
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 01:00:00,-12.9,62.0,5.9,219,354.83,76.18,428.0235841500791,781.83,431.01,3,1,0,өвөл,0,night,2,4,1,0,0,415.93042893949024
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 02:00:00,-14.5,60.0,6.3,263,322.75,76.18,433.2670425764092,791.85,398.93,3,2,0,өвөл,0,night,2,4,1,0,0,413.2485357911587
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 03:00:00,-12.8,57.0,6.0,185,356.83,76.18,394.4256674388252,809.89,433.01,3,3,0,өвөл,0,night,2,4,1,0,0,415.6802527853283
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 04:00:00,-13.5,57.0,5.5,299,354.83,76.18,443.18038276733193,986.31,431.01,3,4,0,өвөл,0,night,2,4,1,0,0,396.20233611354314
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 05:00:00,-13.6,56.0,5.3,169,354.83,76.18,449.1001900016406,998.33,431.01,3,5,0,өвөл,0,night,2,4,1,0,0,424.2943873572183
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 06:00:00,-13.2,51.0,0.7,162,336.79,88.21,397.7646704007343,1038.43,427.0,3,6,0,өвөл,0,morning_peak,2,4,1,0,0,407.41547729919125
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 07:00:00,-14.2,51.0,3.8,231,338.79,86.2,432.1526387669965,1022.39,424.99,3,7,0,өвөл,0,morning_peak,2,4,1,0,0,430.49868096290686
2021,БЗД,36-р хороо,BM-01,8420,12,2021-02-04 08:00:00,-13.8,51.0,4.2,288,348.82,88.21,408.0624767503669,982.3,437.02,3,8,0,өвөл,0,morning_peak,2,4,1,0,0,430.76830558210105
